BuyerID,FullName,Address,SSN,PhoneNumber,Email,IncomeBracket,AnnualIncome,NetWorth,TotalDebt,CreditScore,DesiredPriceRange_Min,DesiredPriceRange_Max,PreApprovedAmount
2e0b9250-c740-44d7-9c08-cf7e6f8cc2f4,Justin Martin,"80704 Jessica Crescent Suite 268, Lawrenceville, NJ 07368",866-02-1852,001-719-993-1867x914,grantrichard@example.net,Low,56913,59291,55878,569,450000.0,450000.0,328225
2381afdf-f788-4074-a43b-154889e3a627,Rachel Wang,"961 Bradley Common Suite 477, Woodbridge, NJ 08281",006-41-1421,+1-848-934-9583,nskinner@example.net,High,216207,907510,77645,719,714697.0,1327295.0,1455346
65d2d8dc-f32d-46bd-9ad8-046e2713da1a,Richard Jensen,"1778 Brian Summit Suite 653, Hopewell, NJ 07402",645-61-6476,846.571.8363x2227,porterdennis@example.org,Medium,109592,177148,33629,608,450000.0,714205.0,584692
dd02e8bb-85f5-4919-9864-03ce301cc5eb,Dr. Brian Simpson,"53371 Johnston Common Apt. 745, Edison, NJ 08636",836-18-3720,+1-292-417-3118x21953,jthomas@example.net,Low,59463,114721,55983,466,450000.0,521778.0,318526
403176ce-a103-48e4-bef2-99193893f158,Judith Jackson,"388 Mcmahon Roads, Hopewell, NJ 08973",060-64-3204,5724915890,aaronduncan@example.net,Medium,149873,519211,116608,481,450000.0,694594.0,834700
83f7f0e6-8094-48fb-8db8-9c178be79e50,Melanie Smith,"55302 Judy Knolls, Hopewell, NJ 07202",477-53-6012,754-308-2940x9692,bruce13@example.com,Medium,81372,28990,37280,644,450000.0,450000.0,448278
41afeaa2-0043-4e2b-bf1a-e1377ec3039e,Joshua Oliver,"1935 Shane Plaza, Bridgewater, NJ 08836",718-08-5199,344.251.7921x27646,cmiller@example.com,High,230178,1542641,67131,772,487068.0,904556.0,1646432
3be0b9ca-4730-4f8b-8e24-afd146d212d8,John Gonzales,"203 Villarreal Port, Piscataway, NJ 08407",039-76-9067,001-442-304-2608,perezmeghan@example.net,Medium,90560,101297,19588,773,450000.0,609628.0,783121
a171de35-93ff-4999-9da0-17461b8ea189,Jennifer Powell,"3779 Strickland Path, New Brunswick, NJ 07439",255-63-9116,+1-396-567-8372x877,latoya15@example.org,High,207482,1016574,91943,738,780936.0,1450310.0,1280769
15947139-e870-4c10-a3cf-03836782aae1,Patrick Richards,"80085 Martinez Meadows Suite 281, Woodbridge, NJ 07936",659-38-5565,5423345233,gregwhite@example.net,High,183372,883145,270380,664,553247.0,1027460.0,1312391
bec6fb69-2641-4860-9a17-510c9efa7927,Teresa Davis,"5307 Amber Haven, Hillsborough, NJ 08019",250-83-4925,+1-572-290-6399x517,murillomegan@example.net,High,253914,1707998,75164,815,579180.0,1075621.0,1731929
fc55411e-c5ec-4dad-a33e-4ce72c43c1e2,Stacey Miller,"30210 Patricia Plain Suite 256, Piscataway, NJ 07569",667-49-5459,2043071513,michaelbaker@example.net,Very High,499181,2289484,156060,790,1421497.0,2639924.0,3971442
dacd8b1d-7ae7-41fa-b806-c933490992bd,Sarah Whitehead,"91112 Lawson Dam Suite 053, Franklin Township, NJ 08349",764-98-9195,+1-806-580-0142x1134,kari66@example.org,High,259587,852480,396349,715,565092.0,1049456.0,1368712
06b7c1d2-de5c-4add-a613-71b222193913,Heather Brown MD,"988 Amanda Burg Suite 682, Edison, NJ 07071",794-92-1225,(631)811-9918x263,ufitzpatrick@example.net,Low,55226,48312,45789,464,450000.0,450000.0,302118
88a3425f-d01b-4057-a1c8-3210bb3b6afe,Michael Martin,"83276 Cantrell Glen, Piscataway, NJ 08366",128-49-1917,001-336-528-7747x120,devingraves@example.com,High,237390,1331146,134881,739,557057.0,1034535.0,1400717
724d4519-41ed-444d-9ee8-b419bc732ebc,Gloria Olson,"03852 Sherry Extensions Suite 326, Hopewell, NJ 07729",869-29-4177,582-294-8176x206,richardlopez@example.org,High,237425,506807,139375,850,633781.0,1177022.0,2197385
bcefe662-00f4-4369-99f9-7733a01cbc09,Chad Thompson,"3651 Elizabeth Viaduct Suite 722, South Brunswick, NJ 07238",873-50-9228,001-273-441-6524x5685,tiffanymcdowell@example.net,High,287211,1983134,289681,705,1223038.0,2271356.0,1848148
e3900104-7bdf-45f6-8615-2a1b8493d8b1,Edgar Harrell,"9983 Gordon Cliff Apt. 260, Edison, NJ 07499",859-48-8271,(558)352-8788x00784,yfreeman@example.com,Medium,89903,73348,71517,732,450000.0,546805.0,1251775
833f8ca2-39b5-479a-8a48-65d43a6fd25b,Kenneth Bell,"59834 King Points, Woodbridge, NJ 07779",631-11-1813,+1-722-658-7439,kaylastuart@example.org,Medium,95330,149950,65260,625,458910.0,852262.0,606901
c54f103a-19f8-4370-907a-f90fb8cc25e8,Michele Anderson,"309 Susan Center Apt. 661, Bridgewater, NJ 08259",598-48-9948,+1-587-331-6006,saramueller@example.net,Medium,147427,564198,97867,695,450000.0,594623.0,1082864
71255b0d-081d-4632-b669-3a5c2e0c80f2,Emma Bonilla,"2467 Benjamin Centers Suite 582, Lawrenceville, NJ 08185",761-87-2841,8248010919,andreacole@example.com,Very High,1490252,14173041,247941,745,3394804.0,4400000.0,5326249
7120c177-6e16-41b6-a17d-6dd0145e1b2b,Elizabeth Brown,"0158 Luna Trail, Bridgewater, NJ 08982",143-99-7489,+1-611-207-1830x20884,tony40@example.net,Very High,1338204,9279042,156381,800,4000000.0,4400000.0,6000000
cbcfbd26-b094-4f1c-94c6-fe33db49e466,Kyle Castillo,"900 Peterson Hills, Woodbridge, NJ 07353",583-67-6914,001-215-898-7937x1988,robertmartin@example.org,Medium,83480,160506,30581,722,450000.0,450000.0,552099
359ebe1b-2338-425b-a0e5-1ba6987e680a,Gregory Walker,"0942 Stafford Crossing Apt. 649, West Windsor, NJ 08967",205-21-5007,324.207.9092x80359,brendapatterson@example.net,Low,64486,58060,52804,731,450000.0,577175.0,424977
57f2a790-19da-494a-8d91-81ad351c8904,Veronica French,"18248 Smith Mountains, New Brunswick, NJ 07422",437-91-8784,877.207.5463x64095,johnsonemily@example.net,Very High,533603,4995014,48952,814,2144786.0,3983174.0,4471848
62c98b1b-726a-47d6-9fcc-0ffad6d6366d,David Bartlett,"48293 Shawn Circles, New Brunswick, NJ 08334",415-81-8334,823-654-1647x53533,john27@example.org,High,218970,1374363,324617,790,519207.0,964242.0,1357234
948f0bf6-7c66-45cc-a19a-a35b65144343,Thomas Hines,"4671 Ruiz Circle Apt. 502, Hillsborough, NJ 07686",455-91-8494,312.234.1094,ashley13@example.net,High,164247,499647,27576,625,668525.0,1241547.0,1053470
a7f287c2-1722-4835-b5bc-c96d4ec38f75,Amanda French,"09001 Wilson Mountain Apt. 237, Princeton, NJ 08337",286-99-5177,001-245-400-9315x61747,nathan90@example.org,Medium,119938,388860,73004,666,450000.0,662411.0,871332
f4705602-08f3-4901-98e7-01852362760c,Kimberly Brown,"294 Angela Spurs, East Brunswick, NJ 07653",800-10-8744,875.857.9963,amy96@example.com,High,292567,900400,66001,816,1102074.0,2046709.0,2264470
5d28bfe8-7664-4493-8ae7-2908cd6c7d3a,Michael Jacobson,"2458 Matthew Stravenue, West Windsor, NJ 07754",062-26-4345,+1-872-975-9466,vrodgers@example.com,Medium,110286,238709,28607,591,450000.0,544768.0,588111
f1956efa-98ab-412d-9d69-d520d3abe212,Mary Campbell,"507 Armstrong Lane, Piscataway, NJ 07659",264-38-6724,(610)966-4402,bdennis@example.com,Medium,134590,163290,73323,731,450000.0,687611.0,883335
a4c2c428-7348-4cb7-b576-7c7887e6ae03,Heather Bradford,"7292 Nicholas Pine Suite 354, West Windsor, NJ 07909",424-61-1906,794-766-5603,tylerbaker@example.net,Medium,103264,111573,36794,582,450000.0,715595.0,601654
52a99b8d-2015-4a60-93ec-2d3640ad11fe,Christopher Harris,"244 John Junction Apt. 486, Hillsborough, NJ 07593",006-15-2968,(649)401-8545x706,emily88@example.org,Medium,129449,368876,57237,669,450000.0,601833.0,830674
4ac08e75-2cda-4141-9876-d676ecfa8182,Patrick Reyes,"78378 John Haven, Plainsboro, NJ 07048",857-75-1626,+1-288-318-8150,xmcdowell@example.net,High,286218,785066,36794,657,1111238.0,2063728.0,1595214
f160ee7c-74fb-4f92-b414-4a2062bb464c,Jerome Ferguson,"60673 Kim Groves Apt. 724, Hillsborough, NJ 07038",794-24-5604,+1-332-993-6604x24693,nshields@example.net,High,186334,849641,63207,733,580593.0,1078245.0,1450206
83a8da3a-0dc7-454d-9938-17f111b82f0a,John Gonzalez,"96444 Perkins Corner, Edison, NJ 08136",241-55-6137,473-565-4495,cpage@example.org,Medium,141155,500556,44814,642,450000.0,641351.0,1012985
91ec1a09-a1cf-4ace-b460-9e3695a9a3c1,James Brooks,"0422 Wallace Key, Piscataway, NJ 07971",702-97-7063,559-526-6569,xallen@example.net,Low,67059,141151,68146,657,450000.0,450000.0,439414
44ae13d3-cbbd-4f03-984c-aa897bc39632,Jordan Holt,"2256 Marvin Coves, Montgomery, NJ 08363",459-98-2027,564.843.1567x2696,bfernandez@example.com,Medium,120564,218726,60827,667,450000.0,828915.0,835071
aab2741a-71f3-47db-819d-a9a5a5b5386a,Elizabeth Russell,"4225 Dillon Crossroad, Hillsborough, NJ 08542",166-93-4165,(950)967-5416x439,ushannon@example.org,High,282033,1249120,84981,713,1363950.0,2533051.0,1947051
0f903609-2679-41d8-a126-c719f4387f88,Scott Osborne,"053 Amanda Estate, Hillsborough, NJ 08942",755-21-7620,663.890.2451,xorozco@example.org,Medium,101982,198741,20416,586,450000.0,628109.0,602800
ebdef04f-c7db-4c0e-a03a-e569df7b87c0,Jacob Jones,"7557 Foster Alley, Hopewell, NJ 07141",302-15-1790,(509)777-3723x26508,dean44@example.com,Medium,90611,104058,38126,726,450000.0,450000.0,633243
79f757c0-191b-4e2b-9e0c-7032a99bf385,Olivia Osborne,"479 Laura Alley Apt. 913, West Windsor, NJ 07917",331-36-7249,711-436-3710,fmaynard@example.org,High,199726,276566,145746,811,569435.0,1057522.0,1651146
aa60a9ad-b8bf-44de-b7fd-d953d86d266c,Gregory Bautista,"277 Best Turnpike Apt. 318, Plainsboro, NJ 08313",023-34-4575,(910)484-4077x9445,matthewsjessica@example.com,Low,67661,38048,50245,496,450000.0,603151.0,347437
4f5b55bb-5bd2-4087-bb02-67e1988a418a,Kimberly Thomas,"0530 Jay Corner, West Windsor, NJ 07304",142-31-6646,+1-623-700-8448,hwilliams@example.org,High,230496,329323,530486,801,485861.0,902313.0,1647302
640ead8f-cfd6-4927-8415-403f9bad4852,Matthew Allen,"2023 Ewing Union Suite 003, South Brunswick, NJ 08551",161-14-0187,(752)546-7756x61809,smithstephanie@example.org,High,153261,943329,53474,800,500443.0,929394.0,1319140
f7055944-58c9-4b17-b2a5-4a5d53588a1f,Danielle Hill,"6672 Smith Falls Suite 512, Hopewell, NJ 07235",882-46-4988,440-650-5377,qriley@example.net,Medium,144112,491022,86791,637,450000.0,614822.0,1060438
f7f0677a-bd79-459c-a2bb-e367f6183510,Stacy Fitzgerald,"166 Diaz Wells Suite 994, Plainsboro, NJ 08919",336-01-0372,001-431-439-4495x0993,brennancaitlin@example.net,Medium,140423,566592,101856,737,450000.0,633368.0,822192
50f8d886-f5cb-4af2-bff1-fc6a25ca88de,Leroy Love,"435 Kennedy Dam Apt. 298, South Brunswick, NJ 07918",428-26-9018,647-282-8042,steven16@example.org,Medium,133891,511159,246785,666,626352.0,1163226.0,734040
bb32e494-6f4f-4d09-95bc-a4bec1af9c34,Kelly Weber,"2616 Gary Crossing Suite 024, Lawrenceville, NJ 08005",223-15-6338,001-399-991-8544x363,glenn74@example.com,Very High,1290917,6773671,678731,798,4000000.0,4400000.0,6000000
b76b96fb-ddf3-400e-a210-1f464f74ef20,Deanna Schultz,"232 Wilson Spring, Lawrenceville, NJ 08485",234-88-7108,508-321-4575x0796,hyoung@example.org,High,236216,1423701,59696,794,958405.0,1779896.0,1660112
040f6d90-7e76-4fb1-869e-917a176a144a,Jennifer Williams,"0475 Charles Groves, Hillsborough, NJ 08789",728-98-4216,6447558547,whitesteven@example.net,Low,54692,18413,41372,610,450000.0,450000.0,306356
9218e659-497c-40c3-abb3-50179100321e,Frank Owens,"671 Teresa Mews Apt. 110, Hillsborough, NJ 07703",531-75-8409,001-450-998-2387x012,casey57@example.org,High,191928,746368,45090,644,807243.0,1499166.0,1194486
8f7f9ca3-7bdd-4f39-9d4a-4accc1414d39,Patty Fox,"295 Raymond Rest Apt. 031, Edison, NJ 08101",532-23-9707,001-384-507-2390x27596,rwaters@example.com,High,169058,802189,43149,353,513432.0,953518.0,851162
cc4ebb65-c521-4826-9f51-e79d3264320d,Chelsey Guzman,"342 Jacob Summit, Hillsborough, NJ 07497",109-15-7498,(359)246-8904x962,chernandez@example.org,Low,57668,45765,47853,590,450000.0,450000.0,362530
12ebde8e-a93c-43d2-a790-37589196b7b6,Martin Nolan,"85701 Karina Ferry, South Brunswick, NJ 08989",156-14-4628,(965)421-5017,william07@example.net,Medium,139140,173878,114634,761,450000.0,592535.0,941517
f78ba8e4-1be8-46fe-ac05-fbfe0b5e8ef0,Sarah Burch,"5902 Laura Meadows, Hillsborough, NJ 07830",658-34-6944,880.981.4287x16540,vguerra@example.org,High,185390,633072,39531,454,475459.0,882995.0,1047683
381c5366-7491-4321-b9df-a8e0386932ff,Dean Ramirez,"202 Parker Route, Plainsboro, NJ 07611",465-49-6346,+1-625-627-4321,williamsstephanie@example.org,High,154948,908720,79289,780,606501.0,1126359.0,1184746
2e82cbb3-0650-41af-8eaa-799e0758e13f,Leslie Cantrell,"4150 Hanson Field, Princeton, NJ 07096",414-44-5752,001-496-475-8097x64143,oevans@example.org,Very High,1332384,12950314,710600,800,4000000.0,4400000.0,6000000
0a7f58f9-e1e9-4df3-a557-b2d6f9ab4e7f,James Nguyen,"1544 Phillips Pines, New Brunswick, NJ 08806",731-22-0905,573.849.2929x1811,vmiller@example.com,Very High,583701,5704490,277400,747,1688299.0,3135412.0,4669784
9b461023-f21d-48af-acf5-cef721f3d145,Terry Jackson,"808 Khan Station, Piscataway, NJ 07713",185-45-0503,+1-732-645-5390x225,kmoore@example.net,High,162843,786288,26579,716,638997.0,1186709.0,1064986
b7c42f3e-16da-4650-9221-ecb27daebf00,Edward Melendez,"1372 Hailey Street Suite 627, Edison, NJ 07868",710-90-8076,5874514652,josephli@example.org,Medium,124337,26322,61834,597,450000.0,520839.0,870146
5f04cb3b-38a4-43ce-bf9c-469aaf76ab9a,Anthony Perez,"923 Parks Lights, Franklin Township, NJ 07339",598-03-0230,725-879-0464,perezmackenzie@example.com,Medium,141650,261465,68760,643,450000.0,833356.0,1068357
1582d63d-2910-4706-b241-923677aff440,David Sanchez,"079 Arthur Crossroad, Woodbridge, NJ 07738",574-39-7896,+1-587-443-5245x9301,cwhite@example.org,Medium,133370,343263,76221,669,651461.0,1209857.0,826769
dff8c125-da9a-41bc-bd89-1e56cf29237c,Mary Day,"5118 Hatfield Centers Suite 321, Bridgewater, NJ 08198",034-22-5156,(519)738-6547,rjackson@example.com,Medium,116783,104966,57046,691,475102.0,882333.0,884252
7ce6caad-e00d-4b57-8f75-ef50112c024c,Patrick Baker,"07344 Haney Estate, Montgomery, NJ 08389",119-92-6112,(660)287-6069x713,jessica02@example.org,Medium,126630,143175,61396,607,535627.0,994737.0,911395
682a3219-340c-4926-a0f0-72666366739c,Cody Cameron,"66708 Rodriguez Ville Apt. 166, Hillsborough, NJ 07741",095-89-6483,819-881-6927,raymondlyons@example.org,Very High,965788,2203907,343454,740,4000000.0,4400000.0,5157547
059caf47-caf7-46db-9088-01fced4a68e1,Robert Mayer,"054 Wilson Drives, Woodbridge, NJ 08392",748-38-6613,3378064496,hwilliams@example.com,Medium,96332,243799,5390,514,450000.0,669321.0,567461
c978cfec-899e-4d10-8a76-2643ca767f2a,Frances Delgado,"218 Perez Springs Suite 477, East Brunswick, NJ 07483",192-34-9234,(423)917-1217,dbradley@example.com,Low,54290,59111,41562,709,450000.0,450000.0,399172
f1de105b-a31b-415a-ae8b-e91b3bc9b2fe,Jonathan Bowen,"19836 Sanchez Locks Apt. 336, Piscataway, NJ 07894",242-01-6487,+1-538-641-7919x65692,vkennedy@example.net,Medium,139683,126269,49617,713,586692.0,1089572.0,1037096
771b9832-0659-4194-b4b4-a2392fc9aaaa,Sean Krause,"667 Jennifer Trafficway, Woodbridge, NJ 08204",530-71-2121,523-548-6840,tiffanycollins@example.net,High,284057,94160,44462,838,1282150.0,2381136.0,1959969
08a5fe78-6eb0-436d-888d-0294919cc796,Kathryn Cruz DVM,"385 Bennett Harbors, South Brunswick, NJ 08750",576-94-9164,728-482-2331x5600,delgadojennifer@example.net,High,230323,1112993,33324,850,567461.0,1053856.0,1955458
bd050f91-1199-4112-987b-2f4c93907773,Amy Stone,"776 Jennifer Lake Suite 954, South Brunswick, NJ 07829",421-60-3822,250-750-1607,christie35@example.net,High,156817,745048,34506,721,523519.0,972249.0,1004874
047d5f1b-b756-4399-80f0-f3490a283fe8,Gerald Parrish,"537 Flores Forge Apt. 531, West Windsor, NJ 08798",170-56-0325,(632)236-9049x508,twatson@example.net,Medium,146769,348700,54005,590,626211.0,1162964.0,875714
f997248d-b24e-45e4-88ae-5a812e12ca90,Margaret Salas,"52441 Laura Village Apt. 540, Lawrenceville, NJ 07741",603-54-9344,2586466269,alane@example.net,Low,64690,87042,68181,716,450000.0,450000.0,410942
5c1b5e3c-b610-405a-8899-f2cddf4952d0,Alexander Jimenez,"47974 Morgan Mountain Apt. 445, Franklin Township, NJ 08347",776-51-5039,230.312.6505x1707,ericvasquez@example.org,High,206644,1259084,39960,819,784390.0,1456725.0,2316264
b5b1d1ca-6873-4d17-803e-ff3251d22546,Jessica Conrad,"8781 Miller Neck Apt. 868, East Brunswick, NJ 07795",484-96-8197,001-616-416-2714x94457,rtucker@example.com,High,200058,387682,106134,748,739326.0,1373035.0,1666648
ec1e96bb-0456-4de4-910c-0ca06920e4f8,Lisa Alvarado,"77678 Shannon Highway Apt. 690, West Windsor, NJ 08207",465-88-6057,(986)507-7583x23450,cynthiasloan@example.com,High,158665,493614,57951,773,548820.0,1019237.0,1242459
1fe001e2-0f06-46b7-8bb3-7251e7ecd427,Jacob Hayes,"85159 Sherman Isle Suite 815, Franklin Township, NJ 07264",381-22-2238,415-205-1652x513,lmartinez@example.net,Very High,918747,334871,274052,716,3344244.0,4400000.0,6000000
3097d46f-7387-4b3b-ba13-5680a04a1255,Jennifer Hammond,"987 Andrew Summit Apt. 308, East Brunswick, NJ 08928",635-73-9510,(458)571-8732,gbrown@example.net,Low,70514,70721,58302,659,450000.0,450000.0,594143
422e3165-4287-427a-bf4d-a35c752b4225,Danielle Lewis,"121 Ayers Brooks, East Brunswick, NJ 07167",132-51-2854,(579)799-5645x17476,michael32@example.com,High,291984,1772801,55194,850,1382985.0,2568402.0,2281403
b72a0928-ecb0-4512-9ab9-dd4450f2e653,Roberto Shaffer,"6551 Spencer Loop, Franklin Township, NJ 07045",867-85-1860,741.383.3053,lindaramirez@example.com,Low,60970,14058,35748,502,450000.0,472772.0,387804
bf30db21-bd8d-4819-842c-a4718a530afe,Ann Rhodes,"2799 Clarke Run Apt. 562, Hopewell, NJ 07024",359-78-3679,720-913-1813x740,franklinanderson@example.net,High,174749,771212,38197,759,716638.0,1330900.0,1271660
21219c10-048b-493e-820f-b02e136671be,Rebecca Hall,"1757 Briggs Estates Suite 864, Lawrenceville, NJ 07340",620-29-9082,719.835.8533x38876,vmay@example.org,Low,71304,120927,76724,722,450000.0,450000.0,403313
941a4101-a150-4163-bebf-3a3a27e5494c,Christopher Knapp,"12636 Heather Viaduct Suite 422, Bridgewater, NJ 07660",285-85-4465,539.952.2428x9236,scott06@example.net,Low,53262,60421,27774,678,450000.0,450000.0,396138
3bcadfea-6fae-4785-9a2a-d182f2a7f488,Denise Miller,"61307 Christopher Hill, Edison, NJ 07535",451-84-9302,+1-254-957-4291x595,tammy23@example.net,High,222692,718790,83981,686,865383.0,1607140.0,1677573
8fd6c220-9bdc-45f0-b4dc-1abb5f23dfe5,Cameron Parker,"238 Steven Estates, Franklin Township, NJ 08334",757-69-3085,001-718-924-0308x831,pfigueroa@example.com,Medium,132776,492791,96373,669,650535.0,1208136.0,789185
053a2fd1-2bb9-4b24-bcdb-47d3590f42a1,Nathaniel Krueger,"16510 David Prairie, East Brunswick, NJ 08947",481-47-4875,(370)945-7288x6822,aprilhuff@example.com,Very High,332393,2663247,142146,844,808936.0,1502311.0,2850405
0b14995a-ad37-49a6-97c9-62a6b7df7592,Teresa Brown,"4630 Ford Turnpike Apt. 438, Franklin Township, NJ 08390",573-68-7247,001-570-447-6107x3926,fryedawn@example.org,Medium,127916,330922,54511,665,450000.0,567296.0,931265
541672d7-93a2-4da6-9d30-596cd97fd87a,Crystal Harvey,"244 Burns Shore, Piscataway, NJ 07191",263-51-0715,635.328.6370x3566,stevensbrooke@example.com,Very High,372585,3533104,792655,849,798002.0,1482004.0,2835379
ae79ee3b-9ba8-4a0f-a178-aba3c8f5e394,Jasmine Campbell,"5771 Martin Parkways, Franklin Township, NJ 08983",004-95-2444,(845)392-0106x02348,harrisonashley@example.com,High,187596,998261,69603,679,801921.0,1489283.0,1136757
00b5eec3-7dac-4706-b1ca-17645693bf5e,Christina Watson,"56936 Mary Extension, Hillsborough, NJ 08242",458-93-8457,405.542.1073,ckim@example.net,High,195322,810984,86424,809,713980.0,1325964.0,1323983
b317b074-83f2-4e7f-a49e-4f4576370970,Gina Wilson,"360 Joshua Oval Apt. 926, Franklin Township, NJ 07066",863-25-4595,728-632-2541x99543,vscott@example.com,Low,77809,135235,73350,695,450000.0,560661.0,565470
f34fa49e-aa14-4562-be05-7a2d6cdcf0ed,Jacqueline Gallegos,"638 Hill Circle, Bridgewater, NJ 07283",308-94-0848,(304)926-3983,howardjoshua@example.org,High,264542,1641646,154851,743,794894.0,1476233.0,1615368
ee6c519b-2f64-4edc-9f3a-056d0eadf598,Kimberly Burke,"6200 Patrick Road Apt. 085, Piscataway, NJ 07107",038-93-4868,+1-829-745-1231x22049,victoria64@example.com,Low,42061,59383,20912,521,450000.0,450000.0,400522
9418a05e-7459-4f2e-97ee-f3d3187bf20c,Chad Carlson,"95514 Owens Manors Apt. 188, West Windsor, NJ 08666",101-34-5177,828.541.0512x10363,matthewsdiane@example.com,High,269895,1404070,52208,780,1167708.0,2168601.0,1924345
c915c5e4-ca66-4c21-af52-9a214c90d6ba,David Cook,"44405 Nguyen Ferry, Hillsborough, NJ 08799",054-93-7003,959.394.9185x68630,christopherbrown@example.org,Low,66043,54939,52920,516,450000.0,450000.0,391913
60dd3bf5-ea6d-4468-85c6-7254404cae51,Nicole Wright,"904 Smith Ports Suite 046, Woodbridge, NJ 07808",592-40-3440,(541)854-6370x225,meganking@example.com,High,224547,1445026,122949,824,587309.0,1090718.0,1504862
0f98ca1c-f585-4622-9e68-25056d1eef71,Mary Banks,"050 Amanda Fort, Plainsboro, NJ 08077",162-49-0298,(905)879-5871,trevorgonzalez@example.net,High,287617,50536,118763,743,732431.0,1360229.0,2360204
00232436-2248-435a-9ff4-ddf75aff0f0f,Katelyn Schwartz,"14547 Robin Ville Suite 600, Woodbridge, NJ 07470",337-51-7562,+1-562-656-1985x9630,shepardnicholas@example.com,Medium,97265,271329,41172,738,450000.0,680677.0,761997
01435d77-bc17-4225-97e9-028061c13bbf,James Page,"11331 Taylor Estates Apt. 472, Montgomery, NJ 08788",719-71-1096,879-738-3067x566,jamesmartinez@example.net,Medium,131196,207035,115538,737,450000.0,702770.0,841767
7f65c20c-071b-402d-aa4e-070f015a660e,Mr. Taylor Larson,"88189 Emily Circles Suite 565, Bridgewater, NJ 07931",863-23-8784,305-647-3398x592,harrisonsarah@example.net,Medium,86291,324156,56628,637,450000.0,549029.0,638421
c4f142ac-61c3-4905-9e8f-63299f4e0839,Paula Schultz,"133 Karen Valley, Woodbridge, NJ 08253",275-19-2335,8038873982,adam80@example.net,Medium,129121,389064,74179,833,450000.0,749144.0,917931
608b3d58-da70-4fec-b6b0-f64e0b97ead0,Michael Boyd,"44090 Hoover Square Apt. 930, Piscataway, NJ 07353",843-80-8269,(200)329-8021x352,patricia83@example.net,High,179323,1149212,45036,714,788360.0,1464098.0,1068949
f6a96e61-d29c-452a-9603-c86f9ff6f008,Darin Guerrero,"8024 Rodriguez Gardens Apt. 154, Hopewell, NJ 08239",542-65-2568,644.349.3201x34863,omcdonald@example.net,High,191114,1131671,86595,560,668713.0,1241896.0,1091770
a202256f-9253-45a1-ac83-430ae86726cc,Nathaniel Myers,"7971 Davila Ports Suite 235, Piscataway, NJ 08451",888-82-0082,001-389-659-4619x0277,shelleycamacho@example.org,High,257563,1531462,124778,670,1159939.0,2154174.0,1791249
3772af89-687b-409c-9fef-7249affc826f,Rachel Lawrence,"7182 Lucero Shoal, Woodbridge, NJ 07469",573-05-7909,(276)347-1922,evelyn63@example.org,High,180560,338058,51937,701,839749.0,1559534.0,1355130
6c49fc67-478c-4293-ac44-9904979d0a95,Taylor Gonzalez,"483 Wyatt Ports, Woodbridge, NJ 08393",525-27-7297,(693)280-1642,allenjohn@example.org,Medium,105367,117208,64919,523,494592.0,918528.0,588787
de11d498-5f54-419a-9ad5-d6948fe71b61,Eugene Torres,"31886 Ashley Mews Suite 512, Hillsborough, NJ 07019",672-34-3231,(465)494-4402,jameswoods@example.com,Medium,124949,404225,51837,836,450000.0,577417.0,1131994
76945372-e1ea-4bd8-afc8-09656626b02c,Peggy Davis,"7417 John Path, East Brunswick, NJ 07671",868-07-7903,(292)686-8784x1049,ramirezmichael@example.net,High,189125,447048,76700,783,594180.0,1103477.0,1396240
f97c29c2-f2a0-4555-99e9-ecb6eef7db57,Wanda Edwards,"91270 Nicole Crescent Suite 136, South Brunswick, NJ 08823",760-37-6476,878-244-2537x262,marshnathan@example.org,Low,76024,97666,60540,491,450000.0,572310.0,383258
3e0638a6-c235-4095-a014-b20f2d1bcd2d,Brian Boyd,"116 Perry Skyway Suite 694, Hillsborough, NJ 07892",513-64-7729,632-795-9638x140,qhall@example.com,Medium,126570,406362,38285,653,488613.0,907424.0,853493
6516d667-94f6-4cd3-b124-60a2f3c89e0d,Richard Bishop,"654 Murphy Center, Hillsborough, NJ 08408",300-50-2055,833.810.5963x1069,mgalvan@example.net,Medium,104052,289219,77749,662,450000.0,474949.0,550096
4cc73ba0-b782-4dba-b777-3909bf50d46f,Bethany White,"044 Glen Corner Apt. 253, Piscataway, NJ 07628",076-62-7383,(684)659-5988,juliealexander@example.net,Low,64064,41917,62208,539,450000.0,582247.0,334998
22090da7-cada-4d19-a684-1fad7ed00eb8,Richard Wright,"282 April Locks Suite 654, Princeton, NJ 07271",003-62-4640,(624)549-4219,jessicaalvarez@example.org,Medium,101829,339779,44366,621,450000.0,515135.0,691961
3bd45b6d-dc5d-4cad-8d85-b1b169967a23,Mary Jones,"13534 Phillips Common Apt. 465, New Brunswick, NJ 07197",226-11-1249,(558)998-6793x627,timothybutler@example.org,Medium,87862,127494,54554,713,450000.0,598974.0,707091
e5e501a3-6d4d-4e5e-b15d-816bc21ccae2,David Burke,"8200 Jennifer View Apt. 307, Edison, NJ 08910",275-37-7919,(468)542-4408x626,jackie04@example.net,Medium,106423,438246,41562,659,475822.0,883671.0,599937
67db079e-855b-41b4-962b-86d1d6667be6,Dustin Curry,"404 Paul Forge, Woodbridge, NJ 07402",754-37-8029,7345452253,rachelhall@example.org,High,184641,1183356,88728,832,847171.0,1573317.0,1266994
b15f9034-eea2-4a50-a241-383f786809f1,Alicia Perez,"4230 Turner Viaduct, Piscataway, NJ 08195",289-38-1461,367-853-6144x371,tiffanywoods@example.org,Medium,114031,204031,66146,624,501324.0,931031.0,781305
